league,season,player_id,player_name,team_title,position,games,time,goals,assists,xG,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
la_liga,2021-2022,7860,Domingos Duarte,Granada,D,7,618,1,0,0.3766013383865356,0.0,1,0,3,0,1,0.3766013383865356,0.3156626597046852,0.3156626597046852
la_liga,2021-2022,7870,Luis Rioja,Alaves,F M S,16,1355,1,1,1.8163929022848608,2.2974083479493856,25,16,2,0,1,1.8163929022848608,4.532367844134569,2.1492784935981035
la_liga,2021-2022,7887,Luuk de Jong,Barcelona,F S,8,309,1,0,1.1818401161581278,0.2503545805811882,6,5,0,0,1,1.1818401161581278,0.9551781807094812,0.232230357825756
la_liga,2021-2022,7892,João Félix,Atletico Madrid,F M S,9,388,1,1,1.6794926896691322,1.1923633627593515,13,5,1,1,1,1.6794926896691322,3.203204274177552,1.171835770830512
la_liga,2021-2022,7921,Felipe,Atletico Madrid,D S,9,695,1,1,0.6444519553333521,0.5558285457082093,7,2,4,0,1,0.6444519553333521,1.7744812052696943,1.767455691471696
la_liga,2021-2022,8001,Takefusa Kubo,Mallorca,M S,9,467,1,0,0.7656640224158764,0.8876059390604496,11,9,1,0,1,0.7656640224158764,1.932879202067852,0.6657438836991787
la_liga,2021-2022,8014,Abdón Prats,Mallorca,F S,11,317,1,0,0.965649675577879,0.3973841127008199,11,5,1,0,1,0.965649675577879,1.3969264458864927,0.1730676861479878
la_liga,2021-2022,8091,Ronald Araújo,Barcelona,D S,12,747,1,0,0.7906120084226131,0.108868308365345,6,2,2,0,1,0.7906120084226131,2.408464089035988,2.408464089035988
la_liga,2021-2022,8131,Iñigo Pérez,Osasuna,M S,5,157,1,0,0.1430934518575668,0.5336658954620361,4,1,0,0,1,0.1430934518575668,0.0800362378358841,0.0
la_liga,2021-2022,8263,Javi Martínez,Osasuna,M S,10,322,1,0,0.6899203872308135,0.2092429464682936,6,6,1,0,1,0.6899203872308135,0.899151248857379,0.2068105544894933
la_liga,2021-2022,8334,Hugo Guillamón,Valencia,D M,14,1142,1,0,0.3732161335647106,0.2441891133785247,4,7,5,1,1,0.3732161335647106,3.5599430724978447,2.962222672998905
la_liga,2021-2022,8410,Rodrigo Sánchez,Real Betis,M S,11,602,1,1,1.3372784424573183,0.8545290715992451,12,10,0,0,1,1.3372784424573183,3.7456729020923376,1.723150361329317
la_liga,2021-2022,8461,Nicolás Melamed,Espanyol,M S,17,575,1,0,0.5962284468114376,0.5386030431836843,13,7,2,0,1,0.5962284468114376,1.3788280747830868,0.4783414676785469
la_liga,2021-2022,8489,Jorge Cuenca,Getafe,D S,14,1179,1,0,0.4414779650978744,0.0912966355681419,10,1,2,0,1,0.4414779650978744,1.5254475641995668,1.5254475641995668
la_liga,2021-2022,8725,Luis Milla,Granada,M S,11,864,1,2,0.8673385046422482,0.529466986656189,5,10,1,0,0,0.124060895293951,1.331556772813201,1.110494963824749
la_liga,2021-2022,8735,Salvi Sánchez,Cadiz,M S,14,982,1,1,1.7761272005736828,1.1321981400251389,15,8,0,0,1,1.0328495763242245,1.7792450040578842,0.1007477305829525
la_liga,2021-2022,8775,Son,Levante,D S,10,718,1,0,0.749382495880127,0.4356814408674836,2,5,0,1,1,0.749382495880127,2.7516475468873978,1.6035662963986397
la_liga,2021-2022,8893,Josan,Elche,D S,11,511,1,1,0.3651817534118891,0.4871215317398309,5,8,1,0,1,0.3651817534118891,1.61621049977839,0.8894276805222034
la_liga,2021-2022,8895,Tete Morente,Elche,M S,11,455,1,1,0.774775980040431,0.8549108672887087,6,8,2,0,1,0.774775980040431,1.758773984387517,0.5538910776376724
la_liga,2021-2022,8933,Marcos de Sousa,Valencia,F M S,15,424,1,1,2.478053143247962,1.212872974574566,17,7,0,0,1,2.478053143247962,3.493219068273902,0.1373125296086073
la_liga,2021-2022,8939,Marcos Acuña,Sevilla,D S,14,963,1,3,0.6015747059136629,2.043139409273863,7,24,3,0,1,0.6015747059136629,6.856606226414442,5.785358190536499
la_liga,2021-2022,8986,Omar Alderete,Valencia,D S,15,1224,1,0,0.3762787906453013,0.0816399939358234,9,3,9,0,1,0.3762787906453013,1.6373508088290691,1.5459487698972223
la_liga,2021-2022,9024,Yeremi Pino,Villarreal,F M S,15,963,1,3,1.4970721788704395,1.460483217611909,8,15,2,0,1,1.4970721788704395,3.808629065752029,1.2159537263214588
la_liga,2021-2022,9754,Brian Oliván,Mallorca,D S,13,1081,1,0,0.7294534156098962,0.3480790667235851,9,7,4,0,1,0.7294534156098962,2.405935747548938,1.6904833242297173
la_liga,2021-2022,9757,Franco Russo,Mallorca,D,12,1037,1,0,0.2884005792438984,0.5759464502334595,5,1,2,0,1,0.2884005792438984,1.246446566656232,1.246446566656232
la_liga,2021-2022,9760,Kike Hermoso,Real Betis,D,1,90,1,0,0.0806671977043151,0.0,2,0,0,0,1,0.0806671977043151,0.0,0.0
la_liga,2021-2022,9774,Mamadou Loum,Alaves,M S,16,1087,1,0,1.6025828709825871,0.2005045833066105,13,3,3,0,1,1.6025828709825871,2.4095826260745525,2.1138193644583225
la_liga,2021-2022,9794,Franco Cervi,Celta Vigo,M S,16,588,1,1,1.4423134475946426,0.5973927993327379,7,8,0,0,1,1.4423134475946426,2.58833845704794,0.5661496892571449
la_liga,2021-2022,9802,Nico González,Barcelona,M S,13,725,1,1,1.119177259504795,0.7438039388507605,13,10,2,0,1,1.119177259504795,4.434156090021133,2.666765492409468
la_liga,2021-2022,9815,Pathé Ciss,Rayo Vallecano,M S,13,493,1,1,1.1036306032910943,0.178628321737051,10,2,3,0,1,1.1036306032910943,1.5405910415574908,1.2681418247520924
la_liga,2021-2022,9820,Mario Hernández,Rayo Vallecano,D,2,123,1,0,0.221550703048706,0.0,1,0,0,0,1,0.221550703048706,0.221550703048706,0.0
la_liga,2021-2022,9970,Antonio Sánchez,Mallorca,M S,8,504,1,0,1.2513817362487316,0.295297821983695,8,6,2,0,1,1.2513817362487316,1.7502182833850384,0.4428787687793374
la_liga,2021-2022,10095,Abdessamad Ezzalzouli,Barcelona,F M S,6,303,1,0,1.3750606253743172,0.0204153694212436,7,1,2,0,1,1.3750606253743172,1.3694438748061657,0.0479908399283885
la_liga,2021-2022,492,Héctor Bellerín,Real Betis,D,10,878,0,1,0.0947629399597644,0.6629030350595713,3,12,0,1,0,0.0947629399597644,3.297550603747368,2.5398846492171288
la_liga,2021-2022,565,Nyom,Getafe,D S,4,241,0,0,0.0,0.0958150587975978,0,2,1,0,0,0.0,0.2515083849430084,0.1556933261454105
la_liga,2021-2022,572,Etienne Capoue,Villarreal,M S,14,1111,0,0,0.2482146229594946,0.1278789490461349,5,2,4,0,0,0.2482146229594946,4.328246101737022,4.221642956137657
la_liga,2021-2022,576,Mario Suárez,Rayo Vallecano,D S,3,92,0,0,0.0,0.0253139659762382,0,1,0,0,0,0.0,0.3823697790503502,0.3570558130741119
la_liga,2021-2022,616,Jesús Navas,Sevilla,D S,11,828,0,2,0.1661232039332389,4.012155355885625,4,25,2,0,0,0.1661232039332389,6.578962774947286,3.2144291270524263
la_liga,2021-2022,617,David Silva,Real Sociedad,M,9,671,0,1,0.4894845522940159,0.8390330281108618,9,8,0,0,0,0.4894845522940159,2.68035289645195,1.7930795773863792
la_liga,2021-2022,652,Kieran Trippier,Atletico Madrid,D M S,12,704,0,0,0.1171781197190284,0.1378383599221706,2,5,1,0,0,0.1171781197190284,2.364513598382473,2.248243480920792
la_liga,2021-2022,680,Thibaut Courtois,Real Madrid,GK,17,1530,0,0,0.0,0.0,0,0,1,0,0,0.0,3.702998524066061,3.702998524066061
la_liga,2021-2022,683,Matt Miazga,Alaves,D S,8,555,0,0,0.3793251141905784,0.162395030260086,7,2,2,0,0,0.3793251141905784,0.0650415932759642,0.0650415932759642
la_liga,2021-2022,701,Eden Hazard,Real Madrid,F M S,10,352,0,1,0.5230424832552671,0.7413155976682901,8,14,1,0,0,0.5230424832552671,2.101016148924828,1.0854000970721245
la_liga,2021-2022,906,Manu García,Alaves,M S,15,549,0,0,0.1461439356207847,0.7337171523831785,4,12,1,0,0,0.1461439356207847,0.63188137114048,0.3289179690182209
la_liga,2021-2022,1125,Carlos Bacca,Granada,F S,10,437,0,1,0.5526032745838165,0.7093067606911063,6,5,1,0,0,0.5526032745838165,1.36385602876544,0.1289321910589933
la_liga,2021-2022,1129,Suso,Sevilla,F M S,8,399,0,1,0.2490581469610333,0.291580855846405,6,4,0,0,0,0.2490581469610333,2.049269869923592,1.7913070414215326
la_liga,2021-2022,1145,Rodrigo de Paul,Atletico Madrid,M S,15,861,0,1,0.3435613103210926,1.6942883944138885,9,17,2,0,0,0.3435613103210926,4.033063990995288,3.5028491225093603
la_liga,2021-2022,1146,Jakub Jankto,Getafe,M S,6,250,0,0,0.1709314808249473,0.1088189557194709,5,2,0,0,0,0.1709314808249473,0.3960689380764961,0.1163184978067874
la_liga,2021-2022,1297,Neto,Barcelona,GK,2,180,0,0,0.0,0.0,0,0,0,0,0,0.0,0.4430876597762108,0.4430876597762108
la_liga,2021-2022,1421,Cristian Tello,Real Betis,M S,11,299,0,1,1.0412270426750183,1.4643124900758266,12,8,1,0,0,1.0412270426750183,2.408811390399933,0.7180045545101166
la_liga,2021-2022,1508,Jeison Murillo,Celta Vigo,D S,13,933,0,0,0.4166154246777296,0.0245886053889989,5,1,2,0,0,0.4166154246777296,1.868325158953667,1.52589650452137
la_liga,2021-2022,1516,Geoffrey Kondogbia,Atletico Madrid,D M S,11,577,0,0,0.1074655689299106,0.0888271667063236,5,4,6,0,0,0.1074655689299106,2.3461979907006025,2.238943522796035
la_liga,2021-2022,1588,Raúl Albiol,Villarreal,D,11,990,0,0,0.056047860532999,0.0273622199892997,1,1,4,0,0,0.056047860532999,2.959329918026924,2.959329918026924
la_liga,2021-2022,1618,Diego López,Espanyol,GK,17,1530,0,0,0.0,0.0,0,0,1,0,0,0.0,1.3650764264166355,1.3650764264166355
la_liga,2021-2022,1706,Antonio Barragán,Elche,D S,8,504,0,0,0.0,0.0,0,0,2,0,0,0.0,0.9498947020620108,0.9498947020620108
la_liga,2021-2022,1731,Claudio Bravo,Real Betis,GK,7,630,0,0,0.0,0.3106058835983276,0,1,1,0,0,0.0,1.348314892500639,1.0377090238034723
la_liga,2021-2022,1857,David López,Espanyol,M S,10,455,0,0,0.188969187438488,0.4149866215884685,2,2,0,0,0,0.188969187438488,0.7482423093169928,0.3332556840032339
la_liga,2021-2022,1950,Martín Montoya,Real Betis,D,6,524,0,1,0.2150626853108406,0.9892570674419404,5,3,2,0,0,0.2150626853108406,2.0912261232733727,0.9665102418512106
la_liga,2021-2022,2064,Sergio Escudero,Granada,D M S,11,382,0,1,0.5060972645878792,0.9462747052311896,4,4,1,0,0,0.5060972645878792,1.3897620402276516,1.2164849452674389
la_liga,2021-2022,2065,Vicente Iborra,Villarreal,M S,4,245,0,0,0.4958372041583061,0.0,3,0,0,0,0,0.4958372041583061,0.7716033160686493,0.6456936597824097
la_liga,2021-2022,2071,Diego González,Elche,D S,13,797,0,0,0.0712896455079317,0.0625431761145591,2,1,2,0,0,0.0712896455079317,1.6290870271623137,1.566543873399496
la_liga,2021-2022,2073,Coke,Levante,S,2,4,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
la_liga,2021-2022,2088,Edgar Méndez,Alaves,F M S,12,555,0,0,0.5875231325626373,0.265908557921648,9,5,1,0,0,0.5875231325626373,0.930658422410488,0.1316214520484209
la_liga,2021-2022,2089,Robert Ibáñez,Osasuna,M S,4,94,0,0,0.1986153572797775,0.2279308643192052,3,2,0,0,0,0.1986153572797775,0.4847430363297462,0.0581968091428279
la_liga,2021-2022,2090,Marc-André ter Stegen,Barcelona,GK,14,1260,0,0,0.0,0.0,0,0,3,0,0,0.0,3.5003259629011154,3.5003259629011154
la_liga,2021-2022,2093,Jordi Alba,Barcelona,D,11,975,0,4,0.4761248873546719,2.535442177206278,10,20,3,0,0,0.4761248873546719,7.604825809597969,5.996176600456238
la_liga,2021-2022,2110,Rubén Duarte,Alaves,D,14,1210,0,1,0.1586905978620052,0.9375863056629896,4,10,5,1,0,0.1586905978620052,1.8846233580261469,1.3981421831995249
la_liga,2021-2022,2122,Joan Jordán,Sevilla,M S,16,1073,0,0,0.6713745230808854,1.111594408750534,10,14,3,0,0,0.6713745230808854,5.423459615558386,4.651043474674225
la_liga,2021-2022,2130,Dani García,Athletic Club,M S,17,1284,0,0,0.7350583579391241,0.269116498529911,8,5,5,0,0,0.7350583579391241,3.146449578925967,2.290095429867506
la_liga,2021-2022,2148,Joaquín,Real Betis,S,8,79,0,1,0.3527170196175575,0.671107105910778,6,4,0,0,0,0.3527170196175575,1.2829856276512146,0.546777568757534
la_liga,2021-2022,2154,Álvaro Vadillo,Espanyol,S,3,5,0,0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0
la_liga,2021-2022,2158,Quini,Granada,D S,11,846,0,0,0.1645656279288232,0.2008186988532543,4,5,4,0,0,0.1645656279288232,0.6416921280324459,0.3483041021972894
la_liga,2021-2022,2166,Adrián Embarba,Espanyol,F M,17,1380,0,2,2.155981926247477,2.2282760851085186,32,29,2,0,0,2.155981926247477,4.701390847563744,1.707698330283165
la_liga,2021-2022,2168,Bebé,Rayo Vallecano,M S,13,213,0,2,0.6317097302526236,1.4705941267311573,16,9,1,0,0,0.6317097302526236,1.8718046508729456,0.6798248514533043
la_liga,2021-2022,2183,Rubén García,Osasuna,D F M S,16,1093,0,1,1.6903921151533725,0.7000235626474023,14,17,1,0,0,0.9471144462004304,2.4988881442695856,1.359978897497058
la_liga,2021-2022,2193,Cala,Cadiz,D S,8,585,0,0,0.4712436478585005,0.4380274210125208,4,2,3,1,0,0.4712436478585005,0.1149970963597297,0.1149970963597297
la_liga,2021-2022,2194,Damián Suárez,Getafe,D M S,15,1222,0,2,0.3261298798024654,2.2345154359936714,9,29,5,0,0,0.3261298798024654,3.1343055814504623,2.09853102080524
la_liga,2021-2022,2198,Moi Gómez,Villarreal,F M S,13,553,0,1,0.6047197841107845,1.4760489147156477,6,10,2,0,0,0.6047197841107845,3.375329600647092,1.5687230229377749
la_liga,2021-2022,2225,Gerónimo Rulli,Villarreal,GK,14,1260,0,0,0.0,0.0,0,0,1,0,0,0.0,1.7343842685222626,1.7343842685222626
la_liga,2021-2022,2226,Zaldúa,Real Sociedad,D M S,11,580,0,0,0.0328216198831796,0.2896970361471176,2,3,1,0,0,0.0328216198831796,0.9663748703897,0.6438562199473381
la_liga,2021-2022,2238,Jon Bautista,Real Sociedad,S,1,41,0,0,0.0462737306952476,0.0,1,0,0,0,0,0.0462737306952476,0.059629138559103,0.0133554097265005
la_liga,2021-2022,2248,Casemiro,Real Madrid,M S,16,1337,0,3,0.3868457293137908,2.265130300074816,14,13,4,0,0,0.3868457293137908,9.35830832272768,7.543881297111511
la_liga,2021-2022,2250,Luka Modric,Real Madrid,M,12,959,0,4,0.6199884042143822,3.1974992752075195,10,16,1,0,0,0.6199884042143822,7.284916169941425,4.7384207881987095
la_liga,2021-2022,2257,Marcelo,Real Madrid,D S,3,89,0,0,0.0614014081656932,0.0,1,0,0,0,0,0.0614014081656932,0.2357320711016655,0.1743306592106819
la_liga,2021-2022,2259,Kiko Casilla,Elche,GK,12,1080,0,0,0.0,0.0509018972516059,0,1,3,0,0,0.0,0.7802615351974964,0.729359645396471
la_liga,2021-2022,2261,Jan Oblak,Atletico Madrid,GK,16,1440,0,0,0.0,0.0,0,0,0,0,0,0.0,2.291911931708455,2.291911931708455
la_liga,2021-2022,2263,Stefan Savic,Atletico Madrid,D,13,1090,0,0,1.507072638720274,0.0656556151807308,8,2,2,0,0,1.507072638720274,2.529249982908368,2.4949751142412424
la_liga,2021-2022,2266,Saúl Ñíguez,Atletico Madrid,M S,3,194,0,1,0.2948608286678791,0.1121576502919197,4,1,0,0,0,0.2948608286678791,0.9894756972789764,0.6946148723363876
la_liga,2021-2022,2269,Koke,Atletico Madrid,M,13,1149,0,0,0.5100642940960824,0.6367476582527161,6,8,2,0,0,0.5100642940960824,7.566425628960133,6.884281285107136
la_liga,2021-2022,2278,Giménez,Atletico Madrid,D,10,843,0,0,0.6429559290409088,0.056674525141716,12,2,4,0,0,0.6429559290409088,1.1849877638742328,1.1381769897416234
la_liga,2021-2022,2281,Hugo Mallo,Celta Vigo,D,11,935,0,0,0.2581311268731951,1.21357914339751,7,11,2,1,0,0.2581311268731951,2.8546391054987907,2.4435158520936966
la_liga,2021-2022,2287,John Guidetti,Alaves,F S,8,259,0,0,0.5591305531561375,0.104734138585627,9,4,1,0,0,0.5591305531561375,0.5261953165754676,0.1101700887084007
la_liga,2021-2022,2289,Nemanja Radoja,Levante,M S,8,512,0,0,0.0,0.0,0,0,1,0,0,0.0,0.0756300017237663,0.0756300017237663
la_liga,2021-2022,2296,Mario,Villarreal,D S,5,252,0,0,0.122529312968254,0.5913731157779694,2,4,0,0,0,0.122529312968254,1.533970683813095,1.4114413559436798
la_liga,2021-2022,2298,Víctor Ruiz,Real Betis,D,10,816,0,0,0.3953535482287407,0.0504670776426792,2,2,1,0,0,0.3953535482287407,1.893691411241889,1.8676956165581944
la_liga,2021-2022,2311,Roberto Soldado,Levante,F S,9,416,0,0,0.8875373750925064,0.0821880847215652,8,2,3,0,0,0.8875373750925064,0.9697254598140717,0.058828342705965
la_liga,2021-2022,2346,Aarón,Granada,GK S,4,282,0,0,0.0,0.0,0,0,1,0,0,0.0,0.214559718966484,0.214559718966484
la_liga,2021-2022,2353,Pedro Bigas,Elche,D,9,736,0,0,0.1188599579036235,0.0197708737105131,2,1,2,0,0,0.1188599579036235,0.6137241162359715,0.5939532425254583
la_liga,2021-2022,2378,Daniel Parejo,Villarreal,M S,13,1042,0,3,0.3507702369242906,3.364925008267164,7,27,0,0,0,0.3507702369242906,6.916218690574169,5.755105584859848
la_liga,2021-2022,2380,Paco Alcácer,Villarreal,F S,9,407,0,2,1.1126073859632015,1.367116328328848,8,5,1,0,0,1.1126073859632015,2.9423133470118046,1.7023395597934723
la_liga,2021-2022,2382,Pablo Piatti,Elche,M S,3,177,0,0,0.0248546078801155,0.2229211777448654,2,2,0,0,0,0.0248546078801155,0.7862455248832703,0.5384697318077087
la_liga,2021-2022,2385,Mat Ryan,Real Sociedad,GK,2,180,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0360802896320819,0.0360802896320819
la_liga,2021-2022,2386,Rúben Vezo,Levante,D S,15,1261,0,0,0.1845208061859011,0.2757618688046932,5,3,3,0,0,0.1845208061859011,1.1360104661434889,1.1109860260039568
la_liga,2021-2022,2390,Víctor Camarasa,Real Betis,S,5,77,0,0,0.0122706415131688,0.0,1,0,0,0,0,0.0122706415131688,0.1033831043168902,0.0911124628037214
la_liga,2021-2022,2396,Balenziaga,Athletic Club,D,13,1131,0,0,0.0495873801410198,0.1001116745173931,3,3,0,0,0,0.0495873801410198,2.895728822797537,2.7789940014481544
la_liga,2021-2022,2403,Íñigo Lekue,Athletic Club,D S,17,1408,0,2,0.1749152392148971,2.236628674902022,7,11,2,0,0,0.1749152392148971,4.359412979334593,3.1738654375076294
la_liga,2021-2022,2415,David Soria,Getafe,GK,17,1530,0,0,0.0,0.0,0,0,3,0,0,0.0,0.7577517479658127,0.7577517479658127
la_liga,2021-2022,2417,Igor Zubeldia,Real Sociedad,D M S,10,487,0,1,0.1801891326904297,0.793590597808361,3,2,2,0,0,0.1801891326904297,1.4365836214274168,0.6459939256310463
la_liga,2021-2022,2433,Mamadou Sylla,Alaves,F S,10,277,0,0,0.1833375729620456,0.0178896393626928,2,1,1,0,0,0.1833375729620456,0.3151155766099691,0.1138883642852306
la_liga,2021-2022,2435,Óscar Duarte,Levante,D S,8,636,0,0,0.2886335905641317,0.5642538070678711,4,1,1,0,0,0.2886335905641317,0.3321666270494461,0.3321666270494461
la_liga,2021-2022,2452,De Marcos,Athletic Club,D S,7,474,0,0,0.0378859564661979,0.5307090729475021,1,3,2,0,0,0.0378859564661979,3.107774391770363,2.5770652443170547
la_liga,2021-2022,2453,Marc Bartra,Real Betis,D,6,463,0,0,0.0927746975794434,0.012790597975254,3,1,0,0,0,0.0927746975794434,1.208605021238327,1.195814423263073
la_liga,2021-2022,2456,Omar Mascarell,Elche,M S,14,1099,0,0,0.3512358888983726,0.1247560223564505,7,3,4,0,0,0.3512358888983726,2.4032201785594225,2.257925182580948
la_liga,2021-2022,2460,Sergio Asenjo,Villarreal,GK,2,180,0,0,0.0,0.0,0,0,0,0,0,0.0,0.296817347407341,0.296817347407341
la_liga,2021-2022,2479,Toni Lato,Valencia,D S,6,360,0,0,0.0,0.0424696616828441,0,1,1,0,0,0.0,0.3535074926912784,0.3535074926912784
la_liga,2021-2022,2482,Tomás Pina,Alaves,M S,14,614,0,0,0.5911711640655994,0.0,4,0,1,0,0,0.5911711640655994,1.525419970974326,0.9667907785624266
la_liga,2021-2022,2494,Denis Cheryshev,Valencia,M S,7,334,0,1,0.6386732906103134,0.6965617649257183,5,2,0,0,0,0.6386732906103134,1.4107716791331768,0.7366924956440926
la_liga,2021-2022,2509,Dimitri Foulquier,"Granada,Valencia",D S,15,1278,0,1,0.2437047977000475,1.0326420273631811,5,6,6,0,0,0.2437047977000475,3.170012950897217,2.574295829981565
la_liga,2021-2022,2511,Vitolo,Getafe,M S,6,205,0,0,0.0207580439746379,0.1701923534274101,1,3,0,0,0,0.0207580439746379,0.5755557306110859,0.3846053220331669
la_liga,2021-2022,2518,Marcos Llorente,Atletico Madrid,D M,12,1050,0,1,0.2598873553797602,1.3337838426232338,6,14,1,0,0,0.2598873553797602,4.67359721660614,3.510111257433892
la_liga,2021-2022,2521,Alfonso,Villarreal,D S,10,657,0,1,0.5533802472054958,0.5454638339579105,10,6,1,0,0,0.5533802472054958,2.217502109706402,1.5270863939076662
la_liga,2021-2022,2532,Amath Diedhiou,Mallorca,F M S,11,570,0,1,0.3454691506922245,0.6285609714686871,5,3,4,0,0,0.3454691506922245,1.3432477358728647,0.977280842140317
la_liga,2021-2022,2539,Jaume Costa,Mallorca,D S,10,673,0,0,0.0364785995334386,0.0635199751704931,2,4,2,1,0,0.0364785995334386,0.6349570360034704,0.551650756970048
la_liga,2021-2022,2551,Pepelu,Levante,M S,9,465,0,0,0.0,0.1351123880594968,0,3,4,0,0,0.0,0.7323338724672794,0.6129258275032043
la_liga,2021-2022,2555,Remiro,Real Sociedad,GK,15,1350,0,0,0.0,0.0,0,0,0,0,0,0.0,2.0596185699105263,2.0596185699105263
la_liga,2021-2022,2574,Miguelón,Espanyol,S,1,11,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0406294502317905,0.0406294502317905
la_liga,2021-2022,2578,Javi Ontiveros,Osasuna,S,3,31,0,0,0.072260096669197,0.0,2,0,0,0,0,0.072260096669197,0.072260096669197,0.0
la_liga,2021-2022,2584,Raíllo,Mallorca,D,1,90,0,0,0.009175194427371,0.0,1,0,0,0,0,0.009175194427371,0.3867673575878143,0.3867673575878143
la_liga,2021-2022,2609,Gerard Gumbau,Elche,M S,12,482,0,1,0.0490089459344744,0.7875441275537014,3,5,2,0,0,0.0490089459344744,1.3275377843528986,0.6680603511631489
la_liga,2021-2022,2619,Stole Dimitrievski,Rayo Vallecano,GK S,17,1512,0,0,0.0,0.0,0,0,0,0,0,0.0,0.3078463803976774,0.3078463803976774
la_liga,2021-2022,3226,Ousmane Dembélé,Barcelona,M S,3,127,0,0,0.2370319738984108,0.4479272961616516,7,1,0,0,0,0.2370319738984108,0.7739067152142525,0.5752401202917099
la_liga,2021-2022,3264,Mauro Arambarri,Getafe,M,14,1170,0,2,0.8004274377599359,0.9185386877506972,25,18,4,0,0,0.8004274377599359,2.779905789531768,2.272183595225215
la_liga,2021-2022,3274,Maxime Gonalons,Granada,M S,12,850,0,1,0.1222497187554836,0.1906340848654508,4,5,3,0,0,0.1222497187554836,0.4334116317331791,0.2732954742386937
la_liga,2021-2022,3295,Javier Pastore,Elche,M S,8,331,0,0,0.1815821295604109,0.5502486550249159,4,6,0,0,0,0.1815821295604109,0.8876830767840147,0.2490086387842893
la_liga,2021-2022,3388,Karim Rekik,Sevilla,D S,8,372,0,1,0.0598624087870121,0.2025110553950071,1,3,1,0,0,0.0598624087870121,1.4504689034074545,1.4504689034074545
la_liga,2021-2022,3424,Guido Carrillo,Elche,F S,12,227,0,0,1.4119298327714205,0.0704222470521926,8,1,0,0,0,1.4119298327714205,1.0114944875240326,0.2682050168514251
la_liga,2021-2022,3428,Hélder Costa,Valencia,M S,11,641,0,0,0.4018745515495538,0.8226980045437813,8,8,1,0,0,0.4018745515495538,2.117328681051731,1.2464400380849838
la_liga,2021-2022,3567,Samuel Umtiti,Barcelona,D,1,90,0,0,0.0,0.0,0,0,1,0,0,0.0,0.0450755544006824,0.0450755544006824
la_liga,2021-2022,3600,Serge Aurier,Villarreal,D S,5,235,0,1,0.3577423151582479,0.672159269452095,3,3,0,0,0,0.3577423151582479,1.9148187935352323,1.879065662622452
la_liga,2021-2022,4052,Ximo Navarro,Alaves,D,9,709,0,0,0.4628074448555708,0.7708485499024391,5,4,4,0,0,0.4628074448555708,1.4168466664850712,0.2376426197588443
la_liga,2021-2022,4068,Florin Andone,Cadiz,F S,3,107,0,0,0.0,0.0597418583929538,0,1,0,0,0,0.0,0.1612343788146972,0.1014925166964531
la_liga,2021-2022,4076,Jason,Valencia,M S,5,61,0,0,0.0597439706325531,0.1342258974909782,2,2,2,0,0,0.0597439706325531,0.0968027785420417,0.0111549459397792
la_liga,2021-2022,4091,Unai López,Rayo Vallecano,M S,14,581,0,0,0.3558113593608141,1.4274305747821927,8,15,1,0,0,0.3558113593608141,4.362751703709364,3.3649163683876395
la_liga,2021-2022,4131,Dídac Vilá,Espanyol,D S,3,140,0,0,0.0,0.0493570156395435,0,1,0,0,0,0.0,0.0659776628017425,0.0166206490248441
la_liga,2021-2022,4193,Aitor Fernández,Levante,GK,9,809,0,0,0.0,0.0,0,0,0,1,0,0.0,0.9267299510538578,0.9267299510538578
la_liga,2021-2022,4202,Kevin,Celta Vigo,D S,7,583,0,1,0.0,0.1099808290600776,0,2,1,0,0,0.0,1.0242260619997978,0.9691478833556176
la_liga,2021-2022,4485,José Pozo,Rayo Vallecano,S,5,57,0,0,0.1412354987114668,0.3643430173397064,3,3,0,0,0,0.1412354987114668,0.7251034080982208,0.3874395787715912
la_liga,2021-2022,5037,Darko Brasanac,Osasuna,F M S,17,1289,0,1,0.8107514102011919,1.1302429912611842,10,19,3,0,0,0.8107514102011919,3.766722427681088,2.1625423952937126
la_liga,2021-2022,5042,Fernando Pacheco,Alaves,GK,14,1254,0,0,0.0,0.0,0,0,1,0,0,0.0,0.7377462759613991,0.7377462759613991
la_liga,2021-2022,5047,Rubén Sobrino,"Cadiz,Valencia",F M S,13,937,0,1,1.832068271934986,0.6933822445571423,11,6,1,0,0,1.832068271934986,2.540521640330553,0.382515337318182
la_liga,2021-2022,5050,Clement Lenglet,Barcelona,D S,7,286,0,0,0.0793954282999038,0.2938466370105743,1,1,1,0,0,0.0793954282999038,1.92449264600873,1.630646001547575
la_liga,2021-2022,5057,Jasper Cillessen,Valencia,GK,11,990,0,1,0.0,0.0169620215892791,0,1,0,0,0,0.0,2.333973228931427,2.3170112147927284
la_liga,2021-2022,5058,Carles Aleñá,Getafe,F M,16,1261,0,2,0.6057990938425064,0.7501376261934638,21,14,4,1,0,0.6057990938425064,2.812040224671364,1.6282050162553787
la_liga,2021-2022,5062,Yeray Álvarez,Athletic Club,D,8,720,0,0,0.2110062036663293,0.1209409181028604,3,3,3,0,0,0.2110062036663293,2.330827910453081,2.2708586640655994
